Date,Symbol,Sector,Close,Open,High,Low,Volume,Turnover_Cr,Daily_Return,MA_20,MA_50,MA_200,Volatility_20d,RSI,52W_High,52W_Low,PE_Ratio,Dividend_Yield,Market_Cap_Cr,Year,Month,Quarter
2025-11-21,ITC,FMCG,415.49,425.04,433.43,415.2,3095369369,128609.5,-0.0198,433.89,433.97,422.21,0.01023,22.83,453.5,378.61,26.4,3.8,519362,2025,11,2025Q4
2025-11-24,ITC,FMCG,409.66,413.12,413.2,408.72,6321222159,258955.19,-0.014,432.69,433.29,422.07,0.01056,19.95,453.5,378.61,26.4,3.8,512075,2025,11,2025Q4
2025-11-25,ITC,FMCG,414.34,409.15,414.49,407.28,2400708883,99470.97,0.0114,432.01,432.66,421.94,0.01072,27.92,453.5,378.61,26.4,3.8,517925,2025,11,2025Q4
2025-11-26,ITC,FMCG,412.12,413.29,420.46,412.09,3912977751,161261.64,-0.0054,431.22,432.08,421.83,0.01075,28.76,453.5,378.61,26.4,3.8,515150,2025,11,2025Q4
2025-11-27,ITC,FMCG,420.5,410.37,423.78,407.51,5795982683,243721.07,0.0203,430.56,431.74,421.77,0.01133,32.43,453.5,378.61,26.4,3.8,525625,2025,11,2025Q4
2025-11-28,ITC,FMCG,416.1,419.63,422.98,414.31,3071921580,127822.66,-0.0105,429.68,431.35,421.61,0.0115,28.15,453.5,378.61,26.4,3.8,520125,2025,11,2025Q4
2025-12-01,ITC,FMCG,417.54,415.89,418.26,412.14,6512228004,271911.57,0.0035,428.43,431.09,421.46,0.01037,33.22,453.5,378.61,26.4,3.8,521925,2025,12,2025Q4
2025-12-02,ITC,FMCG,418.9,416.8,420.05,413.27,3208974637,134423.95,0.0033,427.24,430.84,421.31,0.01043,33.64,453.5,378.61,26.4,3.8,523625,2025,12,2025Q4
2025-12-03,ITC,FMCG,419.14,419.52,425.81,417.17,2464145088,103282.18,0.0006,426.24,430.73,421.19,0.01037,30.37,453.5,378.99,26.4,3.8,523925,2025,12,2025Q4
2025-12-04,ITC,FMCG,424.7,419.27,425.42,416.44,4111294829,174606.69,0.0133,425.71,430.72,421.13,0.01081,40.99,453.5,378.99,26.4,3.8,530875,2025,12,2025Q4
2025-12-05,ITC,FMCG,419.28,424.05,424.82,418.0,5794949052,242970.62,-0.0128,424.64,430.59,421.07,0.0106,37.66,453.5,378.99,26.4,3.8,524100,2025,12,2025Q4
2025-12-08,ITC,FMCG,424.6,420.74,425.46,416.0,2258275681,95886.39,0.0127,423.75,430.54,421.05,0.01105,45.56,453.5,378.99,26.4,3.8,530750,2025,12,2025Q4
2025-12-09,ITC,FMCG,423.32,425.56,431.16,422.51,2864091478,121242.72,-0.003,423.12,430.39,421.04,0.01068,45.92,453.5,378.99,26.4,3.8,529150,2025,12,2025Q4
2025-12-10,ITC,FMCG,425.65,423.78,429.53,417.02,1823509061,77617.66,0.0055,422.54,430.18,421.06,0.01076,51.54,453.5,378.99,26.4,3.8,532062,2025,12,2025Q4
2025-12-11,ITC,FMCG,425.27,424.08,425.86,421.71,2693314461,114538.58,-0.0009,421.81,430.04,421.1,0.0106,60.01,453.5,378.99,26.4,3.8,531588,2025,12,2025Q4
2025-12-12,ITC,FMCG,432.35,425.69,436.18,425.32,2506000842,108346.95,0.0166,421.72,430.0,421.19,0.01099,72.65,453.5,378.99,26.4,3.8,540438,2025,12,2025Q4
2025-12-15,ITC,FMCG,428.56,433.16,437.68,426.99,3715004273,159210.22,-0.0088,421.47,429.87,421.3,0.01116,64.45,453.5,378.99,26.4,3.8,535700,2025,12,2025Q4
2025-12-16,ITC,FMCG,422.08,429.64,431.89,419.75,1321275951,55768.42,-0.0151,421.08,429.52,421.37,0.01151,59.32,453.5,378.99,26.4,3.8,527600,2025,12,2025Q4
2025-12-17,ITC,FMCG,425.6,421.52,429.1,419.47,2940389666,125142.98,0.0083,420.96,429.28,421.48,0.01166,55.25,453.5,378.99,26.4,3.8,532000,2025,12,2025Q4
2025-12-18,ITC,FMCG,426.59,427.16,431.3,422.75,4786592156,204191.23,0.0023,421.09,429.21,421.6,0.01144,61.61,453.5,382.17,26.4,3.8,533238,2025,12,2025Q4
2025-12-19,ITC,FMCG,428.5,428.0,431.98,423.97,4110958496,176154.57,0.0045,421.74,429.2,421.72,0.01043,62.0,453.5,385.46,26.4,3.8,535625,2025,12,2025Q4
2025-12-22,ITC,FMCG,434.62,430.5,435.8,424.17,4930298962,214280.65,0.0143,422.99,429.3,421.89,0.01012,65.59,453.5,385.98,26.4,3.8,543275,2025,12,2025Q4
2025-12-23,ITC,FMCG,436.03,432.91,438.54,431.1,4643559241,202473.11,0.0032,424.07,429.32,422.09,0.00993,66.37,453.5,385.98,26.4,3.8,545037,2025,12,2025Q4
2025-12-24,ITC,FMCG,435.07,435.52,438.87,433.49,4758380240,207022.85,-0.0022,425.22,429.23,422.28,0.00982,61.03,453.5,385.98,26.4,3.8,543838,2025,12,2025Q4
2025-12-25,ITC,FMCG,435.27,433.34,436.36,431.37,1951037435,84922.81,0.0005,425.96,429.25,422.49,0.00891,69.14,453.5,386.29,26.4,3.8,544088,2025,12,2025Q4
2025-12-26,ITC,FMCG,444.86,434.21,448.56,433.99,2219443825,98734.18,0.022,427.4,429.36,422.77,0.0095,72.0,453.5,387.08,26.4,3.8,556075,2025,12,2025Q4
2025-12-29,ITC,FMCG,446.76,443.01,452.11,434.96,4965415890,221834.92,0.0043,428.86,429.58,423.06,0.0095,75.12,453.5,387.08,26.4,3.8,558450,2025,12,2025Q4
2025-12-30,ITC,FMCG,450.81,445.33,454.63,441.52,1165091238,52523.48,0.0091,430.45,429.95,423.34,0.00959,76.0,453.5,387.08,26.4,3.8,563512,2025,12,2025Q4
2025-12-31,ITC,FMCG,447.31,451.68,453.98,446.62,1325519694,59291.82,-0.0078,431.86,430.23,423.57,0.00991,71.4,453.5,387.08,26.4,3.8,559138,2025,12,2025Q4
2026-01-01,ITC,FMCG,451.72,446.73,454.48,443.31,2794806222,126246.99,0.0099,433.21,430.58,423.85,0.00976,69.83,453.5,387.08,26.4,3.8,564650,2026,1,2026Q1
2026-01-02,ITC,FMCG,450.13,450.16,450.79,444.48,3162672788,142361.39,-0.0035,434.76,430.91,424.13,0.00916,73.13,453.5,387.08,26.4,3.8,562662,2026,1,2026Q1
2026-01-05,ITC,FMCG,442.15,452.84,455.23,437.67,2428396624,107371.56,-0.0177,435.63,431.08,424.41,0.01005,70.85,453.5,387.08,26.4,3.8,552688,2026,1,2026Q1
2026-01-06,ITC,FMCG,443.49,442.63,447.53,438.66,1284417213,56962.62,0.003,436.64,431.38,424.68,0.00998,69.47,453.5,387.08,26.4,3.8,554362,2026,1,2026Q1
2026-01-07,ITC,FMCG,444.42,442.04,448.26,438.33,5755446376,255783.55,0.0021,437.58,431.72,424.93,0.00995,69.43,453.5,387.08,26.4,3.8,555525,2026,1,2026Q1
2026-01-08,ITC,FMCG,446.46,444.09,452.27,442.3,2343777729,104640.3,0.0046,438.64,431.97,425.18,0.00994,69.51,453.5,387.08,26.4,3.8,558075,2026,1,2026Q1
2026-01-09,ITC,FMCG,419.58,446.72,447.46,415.48,1578672104,66237.92,-0.0602,438.0,431.69,425.24,0.01672,38.74,453.5,387.08,26.4,3.8,524475,2026,1,2026Q1
2026-01-12,ITC,FMCG,424.65,419.2,428.31,414.0,844277706,35852.25,0.0121,437.8,431.33,425.33,0.01688,41.92,453.5,387.08,26.4,3.8,530812,2026,1,2026Q1
2026-01-13,ITC,FMCG,426.38,423.98,427.32,419.71,4980697303,212366.97,0.0041,438.02,431.0,425.45,0.01654,43.9,453.5,387.08,26.4,3.8,532975,2026,1,2026Q1
2026-01-14,ITC,FMCG,425.18,425.6,427.65,422.1,3118004153,132571.3,-0.0028,438.0,430.72,425.55,0.01645,43.01,453.5,387.08,26.4,3.8,531475,2026,1,2026Q1
2026-01-15,ITC,FMCG,430.43,426.09,436.04,420.42,2093429505,90107.49,0.0123,438.19,430.63,425.69,0.01668,39.37,453.5,387.08,26.4,3.8,538038,2026,1,2026Q1
2026-01-16,ITC,FMCG,432.45,431.25,438.32,430.36,4944010891,213803.75,0.0047,438.39,430.46,425.87,0.01668,39.48,453.5,387.08,26.4,3.8,540562,2026,1,2026Q1
2026-01-19,ITC,FMCG,433.46,431.14,433.9,423.66,4346335270,188396.25,0.0023,438.33,430.28,426.02,0.01637,36.64,453.5,387.08,26.4,3.8,541825,2026,1,2026Q1
2026-01-20,ITC,FMCG,431.56,431.2,434.57,426.3,3507951176,151389.14,-0.0044,438.11,430.19,426.21,0.01638,37.57,453.5,387.08,26.4,3.8,539450,2026,1,2026Q1
2026-01-21,ITC,FMCG,441.13,430.42,448.88,429.36,3240902910,142965.95,0.0222,438.41,430.27,426.43,0.01713,42.27,453.5,387.08,26.4,3.8,551412,2026,1,2026Q1
2026-01-22,ITC,FMCG,436.81,442.8,445.42,435.05,2631902547,114964.14,-0.0098,438.49,430.21,426.61,0.0173,40.65,453.5,387.08,26.4,3.8,546012,2026,1,2026Q1
2026-01-23,ITC,FMCG,435.47,436.43,438.8,433.96,4244542435,184837.09,-0.0031,438.02,430.24,426.8,0.01653,44.83,453.5,387.08,26.4,3.8,544338,2026,1,2026Q1
2026-01-26,ITC,FMCG,434.16,435.02,438.49,433.77,1311087296,56922.17,-0.003,437.39,430.25,426.97,0.01649,42.78,453.5,387.08,26.4,3.8,542700,2026,1,2026Q1
2026-01-27,ITC,FMCG,433.63,434.8,440.73,433.53,2694972022,116862.07,-0.0012,436.53,430.33,427.12,0.01631,41.59,453.5,387.08,26.4,3.8,542038,2026,1,2026Q1
2026-01-28,ITC,FMCG,436.75,431.99,440.9,431.28,1546998826,67565.17,0.0072,436.0,430.5,427.3,0.01637,42.56,453.5,387.08,26.4,3.8,545938,2026,1,2026Q1
2026-01-29,ITC,FMCG,439.09,436.99,439.66,434.97,3746181219,164491.07,0.0054,435.37,430.8,427.5,0.01624,73.96,453.5,387.08,26.4,3.8,548862,2026,1,2026Q1
2026-01-30,ITC,FMCG,442.05,438.59,446.61,433.25,5025139891,222136.31,0.0067,434.96,431.33,427.66,0.01633,72.54,453.5,387.08,26.4,3.8,552562,2026,1,2026Q1
2026-02-02,ITC,FMCG,441.97,441.37,444.39,440.8,3336640864,147469.52,-0.0002,434.96,431.98,427.8,0.01583,71.1,453.5,387.08,26.4,3.8,552462,2026,2,2026Q1
2026-02-03,ITC,FMCG,447.81,440.78,450.58,436.11,2902023514,129955.51,0.0132,435.17,432.65,427.91,0.01609,77.21,453.5,387.08,26.4,3.8,559762,2026,2,2026Q1
2026-02-04,ITC,FMCG,444.45,449.44,451.3,442.88,1529486982,67978.05,-0.0075,435.17,433.3,428.02,0.01619,67.66,453.5,387.08,26.4,3.8,555562,2026,2,2026Q1
2026-02-05,ITC,FMCG,440.78,444.66,450.35,435.82,3856504221,169986.99,-0.0083,434.89,433.7,428.12,0.01626,60.07,453.5,387.08,26.4,3.8,550975,2026,2,2026Q1
2026-02-06,ITC,FMCG,435.38,441.43,448.64,429.92,4963114282,216084.07,-0.0123,435.68,434.09,428.18,0.00884,52.1,453.5,387.08,26.4,3.8,544225,2026,2,2026Q1
2026-02-09,ITC,FMCG,433.66,434.93,445.74,427.37,3069388111,133107.08,-0.004,436.13,434.41,428.24,0.00859,52.3,453.5,387.08,26.4,3.8,542075,2026,2,2026Q1
2026-02-10,ITC,FMCG,434.46,434.8,437.19,430.05,2416577643,104990.63,0.0018,436.53,434.72,428.3,0.00856,40.94,453.5,387.08,26.4,3.8,543075,2026,2,2026Q1
2026-02-11,ITC,FMCG,432.18,435.99,440.76,431.81,2050604305,88623.02,-0.0052,436.88,434.98,428.37,0.00863,43.34,453.5,387.08,26.4,3.8,540225,2026,2,2026Q1
2026-02-12,ITC,FMCG,430.19,432.08,432.11,429.18,5874861030,252730.65,-0.0046,436.87,435.09,428.43,0.00827,42.54,453.5,387.08,26.4,3.8,537738,2026,2,2026Q1
2026-02-13,ITC,FMCG,435.66,428.76,439.18,428.55,8259199353,359820.28,0.0127,437.03,435.42,428.55,0.00869,51.9,453.5,387.08,26.4,3.8,544575,2026,2,2026Q1
2026-02-16,ITC,FMCG,432.79,436.47,443.97,430.19,3164142384,136940.92,-0.0066,437.0,435.58,428.65,0.00882,49.0,453.5,387.08,26.4,3.8,540988,2026,2,2026Q1
2026-02-17,ITC,FMCG,431.65,430.73,433.71,426.92,3149897659,135965.33,-0.0026,437.0,435.75,428.74,0.00878,43.61,453.5,387.08,26.4,3.8,539562,2026,2,2026Q1
2026-02-18,ITC,FMCG,433.74,431.03,434.24,428.05,3625437762,157249.74,0.0048,436.63,435.91,428.83,0.00719,43.26,453.5,387.08,26.4,3.8,542175,2026,2,2026Q1
2026-02-19,ITC,FMCG,426.38,433.99,437.01,417.51,5018883011,213995.13,-0.017,436.11,435.93,428.87,0.00781,32.22,453.5,387.08,26.4,3.8,532975,2026,2,2026Q1
2026-02-20,ITC,FMCG,421.26,426.34,427.58,417.9,4992636586,210319.81,-0.012,435.4,435.71,428.89,0.00817,28.91,453.5,387.08,26.4,3.8,526575,2026,2,2026Q1
2026-02-23,ITC,FMCG,425.02,424.08,431.12,420.57,6392204837,271681.49,0.0089,434.95,435.64,428.94,0.00849,25.77,453.5,387.08,26.4,3.8,531275,2026,2,2026Q1
2026-02-24,ITC,FMCG,417.01,425.57,428.68,412.27,3581819230,149365.44,-0.0188,434.11,435.54,428.98,0.00938,23.45,453.5,387.08,26.4,3.8,521262,2026,2,2026Q1
2026-02-25,ITC,FMCG,410.77,417.64,419.67,408.4,9965789075,409364.72,-0.015,432.81,435.24,428.96,0.00955,22.34,453.5,387.08,26.4,3.8,513462,2026,2,2026Q1
2026-02-26,ITC,FMCG,403.84,411.21,413.19,393.71,4511158802,182178.64,-0.0169,431.05,434.79,428.86,0.00981,21.73,453.5,387.08,26.4,3.8,504800,2026,2,2026Q1
2026-02-27,ITC,FMCG,402.63,403.76,405.12,398.59,3128538174,125964.33,-0.003,429.08,434.27,428.76,0.00948,21.93,453.5,387.08,26.4,3.8,503288,2026,2,2026Q1
2026-03-02,ITC,FMCG,397.45,403.2,405.12,395.57,6101666193,242510.72,-0.0129,426.86,433.53,428.64,0.0096,18.98,453.5,387.08,26.4,3.8,496812,2026,3,2026Q1
2026-03-03,ITC,FMCG,394.16,397.56,400.09,387.49,11499368527,453259.11,-0.0083,424.17,432.69,428.55,0.00857,18.66,453.5,387.08,26.4,3.8,492700,2026,3,2026Q1
2026-03-04,ITC,FMCG,399.37,393.37,405.07,389.48,2410706518,96276.39,0.0132,421.92,431.98,428.51,0.00961,25.88,453.5,387.08,26.4,3.8,499212,2026,3,2026Q1
2026-03-05,ITC,FMCG,398.79,401.27,401.45,392.46,2808592738,112003.87,-0.0015,419.82,431.25,428.44,0.00962,18.75,453.5,387.08,26.4,3.8,498488,2026,3,2026Q1
2026-03-06,ITC,FMCG,400.03,398.55,403.67,397.5,3700079437,148014.28,0.0031,418.05,430.35,428.37,0.00962,21.44,453.5,387.08,26.4,3.8,500038,2026,3,2026Q1
2026-03-09,ITC,FMCG,401.86,398.15,402.95,397.0,2247727073,90327.16,0.0046,416.46,429.45,428.29,0.00982,24.34,453.5,387.08,26.4,3.8,502325,2026,3,2026Q1
2026-03-10,ITC,FMCG,406.76,399.36,413.88,396.01,5362699316,218133.16,0.0122,415.08,428.57,428.19,0.01038,27.83,453.5,387.08,26.4,3.8,508450,2026,3,2026Q1
2026-03-11,ITC,FMCG,404.97,406.1,407.28,404.54,2702694808,109451.03,-0.0044,413.72,427.72,428.09,0.01038,30.64,453.5,387.08,26.4,3.8,506212,2026,3,2026Q1
2026-03-12,ITC,FMCG,404.93,405.31,411.27,399.34,2583266193,104604.2,-0.0001,412.45,426.79,428.01,0.0104,33.74,453.5,387.08,26.4,3.8,506162,2026,3,2026Q1
2026-03-13,ITC,FMCG,404.23,405.34,408.12,400.11,4297787814,173729.48,-0.0017,410.88,425.87,427.9,0.00973,27.95,453.5,387.08,26.4,3.8,505288,2026,3,2026Q1
2026-03-16,ITC,FMCG,400.21,401.6,403.11,399.12,7836181374,313611.81,-0.0099,409.25,425.03,427.78,0.00981,30.54,453.5,387.08,26.4,3.8,500262,2026,3,2026Q1
2026-03-17,ITC,FMCG,399.82,401.81,406.71,397.88,1863530922,74507.69,-0.001,407.66,424.16,427.67,0.00983,35.33,453.5,387.08,26.4,3.8,499775,2026,3,2026Q1
2026-03-18,ITC,FMCG,401.43,400.15,401.97,398.29,1803538252,72399.44,0.004,406.05,423.3,427.6,0.00979,46.23,453.5,389.84,26.4,3.8,501788,2026,3,2026Q1
2026-03-19,ITC,FMCG,405.48,401.56,409.44,399.05,3418116572,138597.79,0.0101,405.0,422.48,427.53,0.00975,54.09,453.5,392.64,26.4,3.8,506850,2026,3,2026Q1
2026-03-20,ITC,FMCG,401.97,406.48,406.76,399.95,1567741495,63018.5,-0.0087,404.04,422.13,427.43,0.0096,56.82,453.5,393.08,26.4,3.8,502463,2026,3,2026Q1
2026-03-23,ITC,FMCG,406.98,402.8,408.23,398.05,2389793914,97259.83,0.0125,403.13,421.77,427.39,0.00986,68.38,453.5,393.08,26.4,3.8,508725,2026,3,2026Q1
2026-03-24,ITC,FMCG,405.57,408.22,410.88,405.18,3032558547,122991.48,-0.0035,402.56,421.36,427.33,0.00905,59.97,453.5,393.08,26.4,3.8,506962,2026,3,2026Q1
2026-03-25,ITC,FMCG,411.26,404.7,415.98,404.15,5331073291,219245.72,0.014,402.59,421.08,427.33,0.00908,67.23,453.5,393.08,26.4,3.8,514075,2026,3,2026Q1
2026-03-26,ITC,FMCG,411.44,412.02,416.16,406.92,1685293170,69339.7,0.0004,402.97,420.7,427.31,0.00815,66.24,453.5,393.08,26.4,3.8,514300,2026,3,2026Q1
2026-03-27,ITC,FMCG,412.97,412.73,413.13,407.26,2902528424,119865.72,0.0037,403.48,420.31,427.28,0.00812,65.95,453.5,393.08,26.4,3.8,516213,2026,3,2026Q1
2026-03-30,ITC,FMCG,411.6,413.09,418.51,410.18,2284120721,94014.41,-0.0033,404.19,419.87,427.21,0.00749,57.73,453.5,393.08,26.4,3.8,514500,2026,3,2026Q1
2026-03-31,ITC,FMCG,418.86,411.28,422.03,410.77,2071980021,86786.96,0.0176,405.43,419.62,427.17,0.00789,68.89,453.5,393.08,26.4,3.8,523575,2026,3,2026Q1
2023-01-02,MARUTI,Automobile,8822.99,8856.92,8953.94,8784.26,4112306920,3628284.28,,,,,,,,,29.8,1.3,265692,2023,1,2023Q1
2023-01-03,MARUTI,Automobile,8877.08,8810.47,8892.46,8648.51,2377471248,2110500.25,0.0061,,,,,,,,29.8,1.3,267321,2023,1,2023Q1
2023-01-04,MARUTI,Automobile,8868.26,8867.36,8905.03,8855.25,3670806172,3255366.35,-0.001,,,,,,,,29.8,1.3,267056,2023,1,2023Q1
2023-01-05,MARUTI,Automobile,8915.06,8856.03,9005.89,8827.69,7392167770,6590161.92,0.0053,,,,,,,,29.8,1.3,268465,2023,1,2023Q1
2023-01-06,MARUTI,Automobile,8802.82,8924.31,9009.83,8792.81,1557520543,1371057.3,-0.0126,,,,,,,,29.8,1.3,265085,2023,1,2023Q1
2023-01-09,MARUTI,Automobile,8859.3,8838.43,8877.13,8689.99,3817805333,3382308.28,0.0064,,,,,,,,29.8,1.3,266786,2023,1,2023Q1
2023-01-10,MARUTI,Automobile,8928.16,8828.71,9009.55,8801.4,3900039797,3482017.93,0.0078,,,,,,,,29.8,1.3,268859,2023,1,2023Q1
2023-01-11,MARUTI,Automobile,9001.25,8940.93,9053.47,8839.85,5453181706,4908545.18,0.0082,,,,,,,,29.8,1.3,271060,2023,1,2023Q1
2023-01-12,MARUTI,Automobile,8782.01,9010.64,9103.79,8757.62,3388751152,2976004.65,-0.0244,,,,,,,,29.8,1.3,264458,2023,1,2023Q1
2023-01-13,MARUTI,Automobile,8861.37,8739.58,8880.77,8647.95,18291789940,16209031.86,0.009,,,,,,,,29.8,1.3,266848,2023,1,2023Q1
2023-01-16,MARUTI,Automobile,8915.5,8897.28,8937.26,8828.26,5909761324,5268847.71,0.0061,,,,,,,,29.8,1.3,268478,2023,1,2023Q1
2023-01-17,MARUTI,Automobile,9049.83,8922.7,9058.19,8867.21,4482574996,4056654.17,0.0151,,,,,,,,29.8,1.3,272523,2023,1,2023Q1
2023-01-18,MARUTI,Automobile,8930.59,9069.46,9128.08,8874.78,3930644918,3510297.82,-0.0132,,,,,,,,29.8,1.3,268933,2023,1,2023Q1
2023-01-19,MARUTI,Automobile,8970.28,8875.04,8992.42,8771.08,4395125597,3942550.72,0.0044,,,,,,,,29.8,1.3,270128,2023,1,2023Q1
2023-01-20,MARUTI,Automobile,8935.01,9009.69,9142.01,8830.79,3500616466,3127804.31,-0.0039,,,,,55.08,,,29.8,1.3,269066,2023,1,2023Q1
2023-01-23,MARUTI,Automobile,8756.15,8990.22,9077.5,8720.06,3513169885,3076184.25,-0.02,,,,,45.07,,,29.8,1.3,263680,2023,1,2023Q1
2023-01-24,MARUTI,Automobile,8770.22,8752.2,8852.42,8708.71,1530352141,1342152.5,0.0016,,,,,46.02,,,29.8,1.3,264103,2023,1,2023Q1
2023-01-25,MARUTI,Automobile,8582.42,8751.19,8815.9,8532.7,4380498898,3759528.14,-0.0214,,,,,37.88,,,29.8,1.3,258448,2023,1,2023Q1
2023-01-26,MARUTI,Automobile,8559.24,8519.37,8628.14,8465.07,4356958873,3729225.67,-0.0027,,,,,40.51,,,29.8,1.3,257750,2023,1,2023Q1
2023-01-27,MARUTI,Automobile,8547.43,8525.93,8589.5,8491.3,3903518412,3336505.04,-0.0014,8836.75,,,,37.41,,,29.8,1.3,257394,2023,1,2023Q1
2023-01-30,MARUTI,Automobile,8485.57,8568.89,8634.03,8454.23,3952685340,3354078.81,-0.0072,8819.88,,,0.01123,32.04,,,29.8,1.3,255531,2023,1,2023Q1
2023-01-31,MARUTI,Automobile,8513.93,8484.74,8590.16,8411.95,4781169047,4070653.86,0.0033,8801.72,,,0.01114,29.48,,,29.8,1.3,256385,2023,1,2023Q1
2023-02-01,MARUTI,Automobile,8375.55,8475.18,8492.83,8318.85,4117133729,3448325.94,-0.0163,8777.08,,,0.01158,31.63,,,29.8,1.3,252218,2023,2,2023Q1
2023-02-02,MARUTI,Automobile,8292.09,8413.88,8481.95,8225.87,3415354847,2832042.98,-0.01,8745.94,,,0.01152,24.37,,,29.8,1.3,249705,2023,2,2023Q1
2023-02-03,MARUTI,Automobile,8464.64,8275.44,8488.79,8201.48,3857219341,3264997.31,0.0208,8729.03,,,0.01252,31.66,,,29.8,1.3,254901,2023,2,2023Q1
2023-02-06,MARUTI,Automobile,8411.41,8427.07,8503.38,8401.57,6049002820,5088064.28,-0.0063,8706.63,,,0.0124,22.19,,,29.8,1.3,253298,2023,2,2023Q1
2023-02-07,MARUTI,Automobile,8360.74,8412.54,8469.24,8222.81,6807619337,5691673.53,-0.006,8678.26,,,0.01218,23.6,,,29.8,1.3,251772,2023,2,2023Q1
2023-02-08,MARUTI,Automobile,8280.39,8373.54,8429.95,8263.17,1999396784,1655578.51,-0.0096,8642.22,,,0.01195,19.2,,,29.8,1.3,249353,2023,2,2023Q1
2023-02-09,MARUTI,Automobile,8387.04,8247.11,8435.94,8161.31,2686541591,2253213.18,0.0129,8622.47,,,0.01152,27.0,,,29.8,1.3,252564,2023,2,2023Q1
2023-02-10,MARUTI,Automobile,8430.39,8379.49,8455.15,8337.59,5262976719,4436894.63,0.0052,8600.92,,,0.01135,34.57,,,29.8,1.3,253870,2023,2,2023Q1
2023-02-13,MARUTI,Automobile,8328.09,8469.3,8524.95,8297.1,4323452660,3600610.29,-0.0121,8571.55,,,0.01136,30.68,,,29.8,1.3,250789,2023,2,2023Q1
2023-02-14,MARUTI,Automobile,8356.62,8294.24,8361.37,8291.11,2377584218,1986856.78,0.0034,8536.89,,,0.01064,38.53,,,29.8,1.3,251648,2023,2,2023Q1
2023-02-15,MARUTI,Automobile,8466.57,8365.41,8636.5,8341.11,3374087009,2856694.38,0.0132,8513.69,,,0.01106,45.68,,,29.8,1.3,254959,2023,2,2023Q1
2023-02-16,MARUTI,Automobile,8532.92,8458.52,8556.92,8316.78,4846502017,4135481.4,0.0078,8491.82,,,0.0112,49.36,,,29.8,1.3,256957,2023,2,2023Q1
2023-02-17,MARUTI,Automobile,8625.62,8546.65,8671.79,8462.99,8531291388,7358767.76,0.0109,8476.35,,,0.01158,56.05,,,29.8,1.3,259749,2023,2,2023Q1
2023-02-20,MARUTI,Automobile,8802.81,8598.51,8834.9,8509.12,10606596930,9336785.75,0.0205,8478.68,,,0.01175,61.06,,,29.8,1.3,265085,2023,2,2023Q1
2023-02-21,MARUTI,Automobile,8674.91,8808.98,8907.66,8604.15,1318075749,1143418.85,-0.0145,8473.92,,,0.0122,61.56,,,29.8,1.3,261233,2023,2,2023Q1
2023-02-22,MARUTI,Automobile,8730.92,8650.1,8739.47,8579.89,5003507852,4368522.68,0.0065,8481.34,,,0.01124,67.31,,,29.8,1.3,262920,2023,2,2023Q1
2023-02-23,MARUTI,Automobile,8655.62,8678.51,8697.69,8636.26,2390585000,2069199.53,-0.0086,8486.16,,,0.01141,58.16,,,29.8,1.3,260652,2023,2,2023Q1
2023-02-24,MARUTI,Automobile,8576.32,8618.99,8742.2,8544.36,5820233281,4991618.31,-0.0092,8487.61,,,0.01162,56.89,,,29.8,1.3,258264,2023,2,2023Q1
2023-02-27,MARUTI,Automobile,8597.15,8570.71,8627.46,8536.1,1647223117,1416142.42,0.0024,8493.19,,,0.01149,60.13,,,29.8,1.3,258891,2023,2,2023Q1
2023-02-28,MARUTI,Automobile,8492.83,8603.18,8656.04,8327.89,2322824407,1972735.28,-0.0121,8492.13,,,0.01182,58.92,,,29.8,1.3,255750,2023,2,2023Q1
2023-03-01,MARUTI,Automobile,8479.15,8523.68,8528.15,8399.64,2996161539,2540490.31,-0.0016,8497.31,,,0.0112,54.2,,,29.8,1.3,255338,2023,3,2023Q1
2023-03-02,MARUTI,Automobile,8616.66,8488.26,8678.48,8399.3,4570750807,3938460.56,0.0162,8513.54,,,0.01141,57.81,,,29.8,1.3,259479,2023,3,2023Q1
2023-03-03,MARUTI,Automobile,8703.97,8656.95,8720.83,8655.52,2716269015,2364232.4,0.0101,8525.51,,,0.01071,65.97,,,29.8,1.3,262108,2023,3,2023Q1
2023-03-06,MARUTI,Automobile,8571.56,8698.72,8771.43,8524.69,2271275065,1946837.05,-0.0152,8533.51,,,0.01123,58.39,,,29.8,1.3,258121,2023,3,2023Q1
2023-03-07,MARUTI,Automobile,8417.1,8585.75,8618.74,8296.21,1390340229,1170263.27,-0.018,8536.33,,,0.01192,48.13,,,29.8,1.3,253469,2023,3,2023Q1
2023-03-08,MARUTI,Automobile,8397.23,8392.32,8507.69,8344.31,2344777476,1968963.58,-0.0024,8542.17,,,0.01171,44.69,,,29.8,1.3,252871,2023,3,2023Q1
2023-03-09,MARUTI,Automobile,8339.29,8405.15,8458.06,8286.25,4584072054,3822790.62,-0.0069,8539.79,,,0.01146,38.49,,,29.8,1.3,251126,2023,3,2023Q1
2023-03-10,MARUTI,Automobile,8399.59,8329.95,8455.1,8230.32,6879140618,5778196.07,0.0072,8538.25,8630.03,,0.01152,32.11,,,29.8,1.3,252942,2023,3,2023Q1
2023-03-13,MARUTI,Automobile,8298.7,8387.43,8433.39,8268.24,1940592385,1610439.4,-0.012,8536.78,8619.55,,0.01152,32.9,,,29.8,1.3,249904,2023,3,2023Q1
2023-03-14,MARUTI,Automobile,8326.59,8300.47,8346.36,8214.22,2033681095,1693362.87,0.0034,8535.28,8608.54,,0.01152,31.14,,,29.8,1.3,250744,2023,3,2023Q1
